,negativo_score
recebi apenas um produto,0.00012809837540085292
para não,0.00021715865877008732
nao posso avaliar,0.00014063751543336135
outra veio,0.00013321180903734943
não recebi produto mas,0.00012796915765094072
feia,0.00012791567804638736
na quantidade,0.0001277939116653725
so recebi 02,0.00012775830774527098
quero uma resposta,0.00012756234178875616
intem,0.00012754779507153006
um produto foi entregue,0.000127424136215034
não compraria novamente,0.00013619406496241603
comprei conjuntos,0.00012726844762016943
ate agora não recebi,0.00012724956231876413
para reclamar,0.0001783146265775877
recebi produto ainda não,0.0001270902743498985
produto solicitei,0.0001270857580438768
entrou em contato comigo,0.0001707905340055963
além de ter,0.00014852394396283524
resolução do problema,0.00012686357499964852
quando vai ser entregue,0.00012682592913694415
comprei dois só,0.00012681422907342944
aguardado,0.000126778940858758
vou devolver produto,0.00013419562133879724
não consigo entrar em,0.00012666235699106932
estou aguardando os,0.00015392863907315438
nao me deram,0.00012654913026756065
fiz compra de dois,0.00015259583833861508
não entendo,0.0001471208756209108
até agora não me,0.0001264072922666736
duas unidades de,0.00012640536896361848
não liga,0.00012627089757935516
um cabo,0.00014948016352199291
não entregue no prazo,0.0001261439888584517
não foi entregue estou,0.0001260742757625238
agora que faço,0.00012601695820505857
ainda não recebi mercadoria,0.0001259871394058771
fui buscar,0.00013264906601060945
dos itens que,0.0001336491204606819
trocar ou,0.00012581782319846357
contato para saber,0.00012581139346800203
que problema,0.00014712945878986498
problema com entrega,0.00015086383951674727
ate hj,0.00012555554420392152
gostaria de saber porque,0.00013343275789997472
comprei frascos,0.00014287910092139223
como sendo,0.0001254442175441482
liguei pra,0.00012543745570394696
até agora não obtive,0.0001335860082807263
no correios,0.00017200755291002482
sabor,0.0002802742049841875
ainda estou aguardando produto,0.00012525416703824255
100 poliester,0.00012525409494536948
entregaram apenas um,0.00012522984487060325
para montagem,0.00013156633435389785
três produtos recebi apenas,0.00012517214272898393
mal feito,0.00012510580332356582
comprei as,0.00013226814902531593
comprei memórias só recebi,0.00012494351990972841
no dia 10,0.0001440185746209681
jogos só,0.00012487339644044876
vou aguardar,0.00013115989204135763
entregue estou no aguardo,0.0001245577717826561
recebi apenas estou aguardando,0.00012452023656420617
não chegou na data,0.0001243992776160655
reclamando,0.0001364647058943116
de marca,0.00013067499888178884
não recomendo não,0.00012421452382867262
questionando,0.00012409843925291456
comprei saias,0.00012398617108530044
prazo era até dia,0.00012397100348142612
cadê meu produto,0.00012393638064662262
foi entregue somente uma,0.00012393047047995457
muito forte,0.00013335605308796979
conseguiram,0.00012388526927675935
recebi produto com defeito,0.00012377122016961857
eu fui,0.00012366369203151498
produtos completo,0.00012364309961872348
outro estou,0.00012363593226186783
não tem nada ver,0.00012354316020909956
esterilizador,0.00012991993900069275
ainda não consegui,0.00012338172159919196
dias não recebi produto,0.00012326429853143285
vcs não,0.00013176527941403013
diz que foi entregue,0.00012321334547425101
ficou pequena,0.00012988770960371352
mandei mail,0.000123071764775898
não mandaram,0.000123046686521024
produto foi comprado,0.00013777781747221807
produto foi entregue parcialmente,0.00012293338591958395
canal de,0.00012291071862228383
não recebi produto por,0.00012285944402108591
saber como faço para,0.00012282265271386006
devolução não,0.00012275461687759258
que quando,0.00012268631311889404
para cancelar,0.00013740613730201475
produto mais de,0.00012261591495556418
loja porém,0.00012261251714747092
chegar produto,0.0001306652170084752
entregar outro,0.00012234002759094485
comprei travesseiros,0.00012232173266850903
impressora hp,0.0001223085411458523
cadeira não,0.00012204992537324343
ninguém comprar,0.00012203878485429753
em contato com empresa,0.000128864107869866
na cor azul,0.00014453803354717002
ate agora nao recebi,0.00012187067112296949
nem uma satisfação,0.00012184742828590369
quebrou,0.0001807546161395404
fui informado que,0.00012830807141610208
pessimo atendimento,0.00012178798814728868
como fazer,0.0001446186862076295
que são,0.00016995877541872866
que produto fosse,0.00013872477596823878
perfume não,0.00014170863974012504
lannister sobre,0.00012165226608735734
infantil,0.00018008781480381106
senhores,0.00013384025611088598
comprei duas unidades recebi,0.00013677260147207726
produto chegou pela metade,0.0001213871266525525
unidades do produto recebi,0.00012137158039436655
apenas um quero,0.00012137043109937713
terceiros,0.00013663162283203984
péssimo serviço,0.00013590939383411485
no dia 04,0.00012818612091328386
mais no,0.00015996983798985913
recebi somente uma unidade,0.00012113324640895344
prateleiras não,0.00012104989129886578
fiz pedido de dois,0.0001208562885347604
estou muito insatisfeito com,0.00012073397376818138
produto chegou mas,0.00014449814708816428
dias da compra,0.0001207029748134547
não sei como,0.000130313752305103
parece não,0.00012062234486370369
que não tinha produto,0.00014214565501308534
apenas dois,0.00016276529071539419
faixas,0.00012052556550587537
relogio de,0.0001473033838015381
totalmente diferente do que,0.00012621146221320569
problema no,0.00014347162331510672
no site das lannister,0.00015415564277661116
veio rasgado,0.000138137334053725
como faço para receber,0.0001201102634958134
veio diferente do que,0.00012007031250122763
não quero mais,0.00012004917451330572
assim que receber,0.00012004747026703446
está muito atrasada,0.00012002740686932474
comprei produto com,0.00012726964989903767
dourada,0.00014830935208193864
já faz mais de,0.00011991354656402806
ultima compra,0.00011990792729347402
pela demora,0.00012708613605445703
produto que chegou,0.0001363308903431932
meus contatos,0.00011984346099095445
todo amassado,0.00011984000079740325
meu produto veio faltando,0.00011981418794556744
produto que veio,0.00015919851195572008
material ruim,0.00011974690479112463
momento produto não chegou,0.00011972935351487256
veio aberto,0.00011972073409008822
aguardo um retorno,0.00011963524219543835
ate momento nada,0.00011961403109534365
venda de,0.00013448349531772964
não recomendo produto,0.00012648273819810141
ja mandei,0.00013177320020861112
produto entregue não foi,0.00011945138774272132
paguei ainda,0.00011943355383821164
não reconhece,0.00011937306633885015
de um mês não,0.00011936457439107964
entrega quero,0.00011934761776122643
quebradas,0.00014067014066215577
assinei,0.00011932332721123342
dava,0.00012564883194785846
comprar um produto,0.00011922022353366545
um lixo,0.0001259269473893604
ja passou do prazo,0.00011914575204569946
para fazer troca,0.00011912185502525459
não consigo rastrear,0.0001335905299144096
comprei tapetes só recebi,0.00011909160951858158
mas ainda não recebi,0.00013202249075269326
um comprei,0.00011907090259058853
comunicar,0.00011901136596011024
comprei dois produtos chegou,0.00011895317199178915
recebi produto porém veio,0.00011894002671123297
estou tentando contato com,0.00011891285533559791
onde esta,0.00011881750751153201
recebi produto errado comprei,0.00011880508858271976
retirei,0.00011878251705009319
até hj não,0.0001187414736508359
para empresa,0.0001531070086397342
nao tinha,0.00011862522734206524
aguardo envio,0.00011856604914728482
recebi um produto que,0.00012813823274431465
me informaram que,0.00011848215051607723
duas colchas,0.00011846737731515745
produto que não chegou,0.00011843361808826144
não esta funcionando,0.00011838928903246724
entregue mas não recebi,0.0001183697507284777
um dos produtos que,0.00011836663346105156
comprei unidades só chegou,0.00011819064522582052
email que,0.00012455347571967772
arrependida,0.00011815738716108986
produto não chegou na,0.00011805115431407997
paga não,0.00011802057626888822
03 18,0.00012410024537594624
com algumas,0.0001408173321092283
entrega em atraso,0.0001177976124617073
vou receber outro,0.0001177975536380727
mercadoria não chegou,0.0001177952656241475
entregar ainda,0.00011769205646273986
vencido,0.00011768848789126942
mole,0.00011762895855614858
desta loja,0.00016255825527389264
nem chegou,0.00011755281384754699
ou seja não,0.00011752320150143993
comprei dois produtos mas,0.00011749621498440279
homem,0.00011747503783782673
ta faltando um difusor,0.00011744291510199583
veio menor,0.00012608293986237013
chegou eu,0.00012427111328355475
apenas um dos itens,0.00011739108500874725
falta no,0.00011735647290628098
película do,0.0001173438646042916
produtos uma,0.00011733762676634865
comprei já,0.00011733040383622577
mas recebi apenas um,0.0001173144677346815
favor enviar,0.0001172989386030985
nenhum dos,0.00014223153406438006
esperava uma,0.0001236878232755661
compra foram de,0.00011724010118097028
ainda não me,0.00011720220058388646
mangueiras,0.00011716942440546853
ainda nao foi entregue,0.00011716472761333531
11 2017,0.00014648511967909556
falsificados,0.00011710439593034008
da mesma marca,0.00013701157759620308
isso nunca,0.0001259537175197505
recebi um email,0.00015119825278980646
se soubesse,0.00011692188494066613
pensei que fosse,0.00015179602397607378
todo em,0.00011687968883146865
02 duas,0.0001167680801609168
ligar para,0.00013143092821494434
disseram que não,0.0001167029978176783
não recebi uma,0.00011669145412433811
recebi só um produto,0.00011658910429401418
dar satisfação,0.00011658704894101671
prezados,0.0001555225670783438
entregue gostaria de saber,0.00011650594003435051
nao me entregaram,0.00011649159731750765
dias uteis,0.00014733245526985154
fala que,0.00013965187887890557
kit do,0.00011640931881557622
pois so,0.000116331714853351
encomenda veio,0.00011625796006274
produto foi entregue mas,0.00011624860804432499
foi entregue estou no,0.00011622712444666761
fiz devolução,0.0001266176149544967
comprei produto há,0.00011620024816600883
comprei um produto veio,0.00012180321601670237
outro tipo,0.00012467542805730811
recebi somente parte do,0.00011604606357019757
comprei dois cartuchos de,0.0001159475426259295
um pote,0.00011588026480663254
um produto são,0.00011585795930006581
comprei luminarias recebi apenas,0.00011583712370125224
enganação,0.0001157855477899255
informei,0.00012357851877219727
produtos ainda nao foram,0.00011550211097766256
porque eu,0.00013518169567209353
correio ainda,0.00011546670023587468
não entra em contato,0.00011546388734028171
de março,0.00015454760898821163
prazo longo,0.00012288500236156492
retorno com,0.00011517109854396502
natural,0.00012492730315221505
tive que buscar nos,0.00013898371594560228
recebi material,0.00011506290780436711
com frete,0.00013225797322136533
de melhor qualidade,0.00015736045341045165
foto produto,0.00012542869107982641
10 2017,0.0001147969383069783
estou tentando trocar,0.0001147281523989662
mas até momento não,0.00011471630153662259
películas mas,0.00011470856413849909
produto só chegou,0.00011467291765890145
duas caixas,0.0001293660840032862
restante da,0.00011454692333415932
prazo para entrega do,0.0001145375696535082
todo pedido,0.00012355611311990345
produto não estava,0.00012687680804226846
estava como,0.0001500081556103226
acredito que seja,0.00014392355202871607
estragado,0.0001349852997814963
produto entregue diferente,0.00011431885931717104
material inferior,0.00011431505053928884
aguardando retorno de vocês,0.00011427720953841272
estou aguardando retorno de,0.00011427720953841272
philips,0.00012253106155702217
uma capa de,0.000114185357811632
igual que,0.00012878128264412603
fraude,0.00011395354852868772
que retirar nos correios,0.00016393034423970565
01 kit,0.00011392963525848802
pediu,0.00012837595290683275
travesseiro de,0.00012210730071961692
estou aguardando um retorno,0.00011390448950801335
não recebi nenhuma satisfação,0.00011390323743784275
não me responderam,0.00012219808503880498
litros,0.00012935887879848533
não como,0.00014447736698507035
comprei relógios,0.00011377980939193921
requeiro,0.00011376680133180099
não recebir,0.00011374894120754962
ciano,0.00011373349808769896
recebi produto incompleto,0.0001136738595178583
